1,30.654470443725586,104.12158966064453,0,2014/8/3 06:00:53,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:01:53,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:02:54,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:03:54,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:04:54,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:05:55,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:06:55,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:07:55,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:08:55,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:09:56,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:10:57,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:11:57,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:12:58,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:13:58,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:14:58,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:15:58,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:16:59,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:17:59,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:18:59,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:20:00,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:21:00,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:22:00,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:23:00,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:24:01,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:25:01,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:26:01,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:27:02,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:28:02,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:29:02,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:30:02,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:31:02,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:32:03,0.0,74
1,30.654470443725586,104.12158966064453,0,2014/8/3 06:33:03,0.0,74
